step,full_train_acc,val_accuracy,full_train_loss,val_loss,train_accuracy,train_loss,learning_rate,epoch
9,,,,,0.08591065555810928,4.851169586181641,0.0,0.0
10,0.0,0.0,3.137798547744751,3.134945869445801,,,,1.0
19,,,,,0.0,2.903952121734619,0.0010000000474974513,1.0
20,0.40807560086250305,0.3651202917098999,2.5172884464263916,2.5268590450286865,,,,2.0
29,,,,,0.8376289010047913,2.4636473655700684,0.0010000000474974513,2.0
30,0.12886598706245422,0.06443299353122711,2.378080129623413,2.39137864112854,,,,3.0
39,,,,,0.6228522062301636,2.3656997680664062,0.0010000000474974513,3.0
40,1.0738831758499146,0.9664948582649231,2.3381507396698,2.347283124923706,,,,4.0
49,,,,,0.8805842399597168,2.336282968521118,0.0010000000474974513,4.0
50,1.3101375102996826,0.6872852444648743,2.321298837661743,2.329298734664917,,,,5.0
59,,,,,1.0738831758499146,2.322751522064209,0.0010000000474974513,5.0
60,1.1597938537597656,0.9020618796348572,2.314828634262085,2.3255345821380615,,,,6.0
69,,,,,0.9879725575447083,2.31917667388916,0.0010000000474974513,6.0
70,1.1597938537597656,0.9450172185897827,2.3108763694763184,2.3222930431365967,,,,7.0
79,,,,,1.1383161544799805,2.3136062622070312,0.0010000000474974513,7.0
80,1.1597938537597656,0.9020618796348572,2.3074779510498047,2.318751096725464,,,,8.0
89,,,,,1.3101375102996826,2.3084464073181152,0.0010000000474974513,8.0
90,2.1692440509796143,1.8470790386199951,2.3019022941589355,2.3120012283325195,,,,9.0
99,,,,,1.9329897165298462,2.304720640182495,0.0010000000474974513,9.0
100,2.2121994495391846,2.0189003944396973,2.2974445819854736,2.3094937801361084,,,,10.0
109,,,,,2.2121992111206055,2.298870801925659,0.0010000000474974513,10.0
110,2.255154609680176,1.975944995880127,2.285735607147217,2.297985553741455,,,,11.0
119,,,,,2.104810953140259,2.285557270050049,0.0010000000474974513,11.0
120,2.1907217502593994,1.9544674158096313,2.2750868797302246,2.2877299785614014,,,,12.0
129,,,,,2.126288890838623,2.276719093322754,0.0010000000474974513,12.0
130,2.4054982662200928,1.7182130813598633,2.270007610321045,2.2878365516662598,,,,13.0
139,,,,,1.9544674158096313,2.2736830711364746,0.0010000000474974513,13.0
140,2.2121994495391846,1.9329897165298462,2.2679879665374756,2.2909066677093506,,,,14.0
