step,full_train_acc,val_accuracy,full_train_loss,val_loss,train_accuracy,train_loss,learning_rate,epoch
14,,,,,0.01342281885445118,4.134304046630859,0.0,0.0
15,0.0,0.0,2.7841293811798096,2.7944564819335938,,,,1.0
29,,,,,0.21476510167121887,2.5494742393493652,0.0010000000474974513,1.0
30,1.1140940189361572,0.9129968285560608,2.3741097450256348,2.3827247619628906,,,,2.0
44,,,,,1.0201342105865479,2.35434627532959,0.0010000000474974513,2.0
45,1.0469799041748047,0.8055853843688965,2.3250601291656494,2.329484224319458,,,,3.0
59,,,,,1.1140940189361572,2.3243846893310547,0.0010000000474974513,3.0
60,0.9798657894134521,1.127819538116455,2.311962604522705,2.317674398422241,,,,4.0
74,,,,,0.9932885766029358,2.31427264213562,0.0010000000474974513,4.0
75,1.6107382774353027,1.2352309226989746,2.3059873580932617,2.3120334148406982,,,,5.0
89,,,,,0.9932886362075806,2.3098151683807373,0.0010000000474974513,5.0
90,1.1946308612823486,0.8055853843688965,2.29764723777771,2.305485963821411,,,,6.0
104,,,,,1.006711483001709,2.298495292663574,0.0010000000474974513,6.0
105,2.0536913871765137,1.8796993494033813,2.2839765548706055,2.2904233932495117,,,,7.0
119,,,,,2.026845693588257,2.285355567932129,0.0010000000474974513,7.0
120,2.2281880378723145,1.8259936571121216,2.2757558822631836,2.282480478286743,,,,8.0
134,,,,,1.8389261960983276,2.279003620147705,0.0010000000474974513,8.0
135,2.0939598083496094,1.9334050416946411,2.2717063426971436,2.2803454399108887,,,,9.0
149,,,,,2.0402684211730957,2.275909423828125,0.0010000000474974513,9.0
150,2.3489933013916016,1.4500536918640137,2.269639015197754,2.276705741882324,,,,10.0
164,,,,,2.134228229522705,2.2744789123535156,0.0010000000474974513,10.0
165,2.161073923110962,1.7722879648208618,2.2678706645965576,2.2760872840881348,,,,11.0
179,,,,,1.879194736480713,2.272728681564331,0.0010000000474974513,11.0
180,2.0805368423461914,1.9871107339859009,2.2669408321380615,2.274970293045044,,,,12.0
194,,,,,2.1879196166992188,2.272794008255005,0.0010000000474974513,12.0
195,2.161073923110962,1.7185821533203125,2.2657246589660645,2.2757294178009033,,,,13.0
209,,,,,2.013422966003418,2.2712178230285645,0.0010000000474974513,13.0
210,2.2147650718688965,1.5037593841552734,2.264864444732666,2.2745776176452637,,,,14.0
224,,,,,2.0402684211730957,2.2692954540252686,0.0010000000474974513,14.0
