step,full_train_acc,val_accuracy,full_train_loss,val_loss,train_accuracy,train_loss,learning_rate,epoch
9,,,,,0.0,4.211495399475098,0.0,0.0
10,0.0,0.0,2.6763083934783936,2.6879260540008545,,,,1.0
19,,,,,0.6228522658348083,2.4884190559387207,0.003000000026077032,1.0
20,1.0953608751296997,0.9664948582649231,2.3303558826446533,2.3358445167541504,,,,2.0
29,,,,,1.1597938537597656,2.32958984375,0.003000000026077032,2.0
30,1.2242268323898315,0.8376289010047913,2.3064544200897217,2.3148036003112793,,,,3.0
39,,,,,1.0524054765701294,2.3153316974639893,0.003000000026077032,3.0
40,1.1597938537597656,0.9020618796348572,2.3022823333740234,2.309718132019043,,,,4.0
49,,,,,1.0953608751296997,2.312335729598999,0.003000000026077032,4.0
50,1.0738831758499146,0.9879724979400635,2.301339864730835,2.3116672039031982,,,,5.0
59,,,,,0.9450172185897827,2.3095362186431885,0.003000000026077032,5.0
60,1.0953608751296997,0.9664948582649231,2.301187038421631,2.3117761611938477,,,,6.0
69,,,,,0.9450172185897827,2.308621406555176,0.003000000026077032,6.0
70,1.1597938537597656,0.9664948582649231,2.300658702850342,2.3103268146514893,,,,7.0
79,,,,,1.0738831758499146,2.307041883468628,0.003000000026077032,7.0
80,1.2886598110198975,0.7731958627700806,2.308201551437378,2.3181350231170654,,,,8.0
89,,,,,1.2886598110198975,2.305514335632324,0.003000000026077032,8.0
90,1.1597938537597656,0.9020618796348572,2.300907611846924,2.310783863067627,,,,9.0
99,,,,,1.1597938537597656,2.304509162902832,0.003000000026077032,9.0
100,2.147766351699829,2.0189003944396973,2.2927145957946777,2.302429437637329,,,,10.0
109,,,,,2.126288652420044,2.295200824737549,0.003000000026077032,10.0
110,2.1692440509796143,1.911512017250061,2.275865316390991,2.2849676609039307,,,,11.0
119,,,,,1.9544674158096313,2.284799098968506,0.003000000026077032,11.0
120,2.2336769104003906,1.9329897165298462,2.2731423377990723,2.2832469940185547,,,,12.0
129,,,,,2.126288890838623,2.2781577110290527,0.003000000026077032,12.0
130,2.255154609680176,1.9329897165298462,2.270146131515503,2.2798399925231934,,,,13.0
139,,,,,2.2336769104003906,2.2753419876098633,0.003000000026077032,13.0
140,2.1692440509796143,2.126288652420044,2.2680306434631348,2.2784903049468994,,,,14.0
149,,,,,2.0833334922790527,2.273733615875244,0.003000000026077032,14.0
150,2.2336769104003906,1.7396907806396484,2.2618489265441895,2.2855799198150635,,,,15.0
159,,,,,2.3840208053588867,2.269618511199951,0.003000000026077032,15.0
160,2.3195877075195312,1.911512017250061,2.2597978115081787,2.2862024307250977,,,,16.0
169,,,,,2.59879732131958,2.2659716606140137,0.003000000026077032,16.0
170,2.5128865242004395,1.8685567378997803,2.2541959285736084,2.286820650100708,,,,17.0
179,,,,,2.2121992111206055,2.259216070175171,0.003000000026077032,17.0
180,2.255154609680176,1.6537801027297974,2.2589802742004395,2.310155153274536,,,,18.0
189,,,,,2.405498504638672,2.258601188659668,0.003000000026077032,18.0
190,2.6632301807403564,1.7396907806396484,2.2517919540405273,2.3135313987731934,,,,19.0
199,,,,,2.6417527198791504,2.251058340072632,0.003000000026077032,19.0
200,3.32903790473938,1.6537801027297974,2.2300848960876465,2.310330867767334,,,,20.0
209,,,,,3.178694248199463,2.2354607582092285,0.003000000026077032,20.0
