step,full_train_acc,val_accuracy,full_train_loss,val_loss,train_accuracy,train_loss,learning_rate,epoch
9,,,,,0.0,4.7536797523498535,0.0,0.0
10,0.0,0.0,3.1458511352539062,3.1500394344329834,,,,1.0
19,,,,,0.0,2.9212112426757812,0.0010000000474974513,1.0
20,0.0,0.0,2.512094497680664,2.5227036476135254,,,,2.0
29,,,,,0.23625430464744568,2.4568002223968506,0.0010000000474974513,2.0
30,1.2242268323898315,0.9879724979400635,2.3768630027770996,2.386286973953247,,,,3.0
39,,,,,0.9235395193099976,2.366490364074707,0.0010000000474974513,3.0
40,1.3101375102996826,0.9235395193099976,2.33727765083313,2.3441390991210938,,,,4.0
49,,,,,1.1383161544799805,2.3347692489624023,0.0010000000474974513,4.0
50,1.1597938537597656,0.9020618796348572,2.3216617107391357,2.3297622203826904,,,,5.0
59,,,,,1.2886598110198975,2.32259464263916,0.0010000000474974513,5.0
60,1.0309278964996338,1.0524054765701294,2.314093828201294,2.3251073360443115,,,,6.0
69,,,,,0.9664949178695679,2.3157732486724854,0.0010000000474974513,6.0
70,1.1168384552001953,0.9020618796348572,2.3094725608825684,2.3205082416534424,,,,7.0
79,,,,,0.8161512017250061,2.3108747005462646,0.0010000000474974513,7.0
80,1.1597938537597656,0.9235395193099976,2.3042874336242676,2.313676118850708,,,,8.0
89,,,,,1.1812714338302612,2.3047194480895996,0.0010000000474974513,8.0
90,1.1597938537597656,0.9020618796348572,2.298444986343384,2.307677745819092,,,,9.0
99,,,,,1.1812715530395508,2.299053192138672,0.0010000000474974513,9.0
100,1.2457045316696167,0.880584180355072,2.2912230491638184,2.301041841506958,,,,10.0
109,,,,,1.2671821117401123,2.2919936180114746,0.0010000000474974513,10.0
110,2.147766351699829,1.997422695159912,2.2819230556488037,2.2907967567443848,,,,11.0
119,,,,,2.126288652420044,2.283970355987549,0.0010000000474974513,11.0
120,2.1692440509796143,2.0403780937194824,2.277291774749756,2.287661552429199,,,,12.0
