step,full_train_acc,val_accuracy,full_train_loss,val_loss,train_accuracy,train_loss,learning_rate,epoch
9,,,,,0.0,4.717776298522949,0.0,0.0
10,0.0,0.0,3.139071226119995,3.1453044414520264,,,,1.0
19,,,,,0.0,2.9086568355560303,0.0010000000474974513,1.0
20,0.0,0.0,2.499431610107422,2.511202573776245,,,,2.0
29,,,,,0.3613945543766022,2.4453725814819336,0.0010000000474974513,2.0
30,1.0204081535339355,0.9989372491836548,2.364881753921509,2.3752739429473877,,,,3.0
39,,,,,1.2542517185211182,2.353156089782715,0.0010000000474974513,3.0
40,1.1904761791229248,0.8289054036140442,2.326584815979004,2.337557792663574,,,,4.0
49,,,,,1.062925100326538,2.3245859146118164,0.0010000000474974513,4.0
50,1.2542517185211182,0.7651434540748596,2.31072735786438,2.3240487575531006,,,,5.0
59,,,,,1.0416666269302368,2.311957836151123,0.0010000000474974513,5.0
60,1.1692177057266235,0.8926673531532288,2.3041276931762695,2.3168888092041016,,,,6.0
69,,,,,1.1904761791229248,2.3072493076324463,0.0010000000474974513,6.0
70,1.211734652519226,0.8076514005661011,2.2992260456085205,2.313917398452759,,,,7.0
79,,,,,1.062925100326538,2.30283522605896,0.0010000000474974513,7.0
80,1.5943877696990967,0.6163655519485474,2.296623706817627,2.3145201206207275,,,,8.0
89,,,,,1.46683669090271,2.300969123840332,0.0010000000474974513,8.0
90,1.3818026781082153,0.7651434540748596,2.293562650680542,2.3098514080047607,,,,9.0
99,,,,,1.4455782175064087,2.297525405883789,0.0010000000474974513,9.0
100,1.615646243095398,0.701381504535675,2.2903623580932617,2.3105669021606445,,,,10.0
109,,,,,1.2542517185211182,2.2948060035705566,0.0010000000474974513,10.0
110,1.8282312154769897,0.42507970333099365,2.2865891456604004,2.314534902572632,,,,11.0
119,,,,,1.360544204711914,2.2924716472625732,0.0010000000474974513,11.0
120,1.6794217824935913,0.5526036024093628,2.2817556858062744,2.316380500793457,,,,12.0
129,,,,,1.7006802558898926,2.285642385482788,0.0010000000474974513,12.0
130,1.8494898080825806,0.6163655519485474,2.2762868404388428,2.324671506881714,,,,13.0
139,,,,,1.9132652282714844,2.2806384563446045,0.0010000000474974513,13.0
140,2.338435411453247,0.3613177239894867,2.2653162479400635,2.3404250144958496,,,,14.0
149,,,,,1.9770407676696777,2.2726714611053467,0.0010000000474974513,14.0
150,2.4872448444366455,0.3613177239894867,2.2506749629974365,2.356435775756836,,,,15.0
159,,,,,2.2959184646606445,2.258111000061035,0.0010000000474974513,15.0
160,2.359693765640259,0.2975557744503021,2.237581968307495,2.3928890228271484,,,,16.0
169,,,,,2.4872450828552246,2.243227481842041,0.0010000000474974513,16.0
170,3.2525508403778076,0.17003187537193298,2.2143189907073975,2.419044017791748,,,,17.0
179,,,,,2.5722787380218506,2.2210946083068848,0.0010000000474974513,17.0
180,3.5714285373687744,0.2763018012046814,2.1934666633605957,2.4372074604034424,,,,18.0
189,,,,,3.2950680255889893,2.201340913772583,0.0010000000474974513,18.0
190,4.5280609130859375,0.12752391397953033,2.168308973312378,2.4688422679901123,,,,19.0
199,,,,,3.911564350128174,2.173935890197754,0.0010000000474974513,19.0
200,4.676870822906494,0.21253985166549683,2.1454620361328125,2.5021095275878906,,,,20.0
209,,,,,4.272959232330322,2.1500210762023926,0.0010000000474974513,20.0
210,5.335884094238281,0.25504782795906067,2.1218514442443848,2.5219717025756836,,,,21.0
219,,,,,5.378401279449463,2.1281774044036865,0.0010000000474974513,21.0
220,6.313775539398193,0.10626992583274841,2.091336727142334,2.537851095199585,,,,22.0
229,,,,,6.271258354187012,2.0942444801330566,0.0010000000474974513,22.0
230,7.334183692932129,0.1912858635187149,2.0615150928497314,2.5729386806488037,,,,23.0
239,,,,,7.674319267272949,2.0615811347961426,0.0010000000474974513,23.0
240,8.503400802612305,0.12752391397953033,2.023167848587036,2.5850982666015625,,,,24.0
249,,,,,7.568027496337891,2.0310802459716797,0.0010000000474974513,24.0
250,10.119047164916992,0.14877788722515106,1.9942550659179688,2.5933964252471924,,,,25.0
259,,,,,9.608842849731445,1.9995449781417847,0.0010000000474974513,25.0
260,11.458333015441895,0.10626992583274841,1.9483269453048706,2.6249518394470215,,,,26.0
269,,,,,10.204080581665039,1.9589414596557617,0.0010000000474974513,26.0
270,12.88265323638916,0.21253985166549683,1.9062519073486328,2.656426191329956,,,,27.0
279,,,,,11.607142448425293,1.9170160293579102,0.0010000000474974513,27.0
280,14.944727897644043,0.08501593768596649,1.8585137128829956,2.6756584644317627,,,,28.0
289,,,,,14.370748519897461,1.8648607730865479,0.0010000000474974513,28.0
290,16.964284896850586,0.12752391397953033,1.7990328073501587,2.699307918548584,,,,29.0
299,,,,,16.17772102355957,1.810162901878357,0.0010000000474974513,29.0
300,19.494047164916992,0.1912858635187149,1.7472060918807983,2.7243871688842773,,,,30.0
309,,,,,18.792516708374023,1.7601633071899414,0.0010000000474974513,30.0
310,21.683673858642578,0.12752391397953033,1.6882171630859375,2.759906053543091,,,,31.0
319,,,,,20.812074661254883,1.6996439695358276,0.0010000000474974513,31.0
320,25.21258544921875,0.06376195698976517,1.6342108249664307,2.7672109603881836,,,,32.0
329,,,,,23.21428680419922,1.6410382986068726,0.0010000000474974513,32.0
330,28.762754440307617,0.23379382491111755,1.560831069946289,2.8138558864593506,,,,33.0
339,,,,,26.892005920410156,1.5706515312194824,0.0010000000474974513,33.0
340,31.95153045654297,0.23379382491111755,1.4904601573944092,2.8236212730407715,,,,34.0
349,,,,,30.442176818847656,1.502166748046875,0.0010000000474974513,34.0
350,34.60884094238281,0.31880977749824524,1.4211769104003906,2.8584094047546387,,,,35.0
359,,,,,33.58843231201172,1.4309852123260498,0.0010000000474974513,35.0
360,40.34864044189453,0.08501593768596649,1.341073751449585,2.8835508823394775,,,,36.0
369,,,,,38.073978424072266,1.3519387245178223,0.0010000000474974513,36.0
370,43.218536376953125,0.21253985166549683,1.2621545791625977,2.9219517707824707,,,,37.0
379,,,,,42.155609130859375,1.2745778560638428,0.0010000000474974513,37.0
380,46.4498291015625,0.21253985166549683,1.1877729892730713,2.953592300415039,,,,38.0
389,,,,,46.00340270996094,1.1965991258621216,0.0010000000474974513,38.0
390,51.041664123535156,0.21253985166549683,1.1082230806350708,2.9750020503997803,,,,39.0
399,,,,,49.63860321044922,1.1258275508880615,0.0010000000474974513,39.0
400,56.398807525634766,0.21253985166549683,1.025400996208191,2.993105888366699,,,,40.0
409,,,,,53.42261505126953,1.0423320531845093,0.0010000000474974513,40.0
410,61.904762268066406,0.1912858635187149,0.9367539882659912,3.035978078842163,,,,41.0
419,,,,,59.43877410888672,0.9588799476623535,0.0010000000474974513,41.0
420,65.30612182617188,0.2975557744503021,0.872044026851654,3.0703256130218506,,,,42.0
429,,,,,63.43537521362305,0.883991003036499,0.0010000000474974513,42.0
430,69.70663452148438,0.21253985166549683,0.7876856327056885,3.1048717498779297,,,,43.0
439,,,,,68.36734771728516,0.8026365041732788,0.0010000000474974513,43.0
440,74.76615142822266,0.10626992583274841,0.713129997253418,3.1379199028015137,,,,44.0
449,,,,,72.68282318115234,0.7297805547714233,0.0010000000474974513,44.0
450,78.21002960205078,0.1912858635187149,0.6426579356193542,3.174574375152588,,,,45.0
459,,,,,76.06292724609375,0.6573323607444763,0.0010000000474974513,45.0
460,81.25,0.2763018012046814,0.5798804759979248,3.216334581375122,,,,46.0
469,,,,,79.46427917480469,0.5903210043907166,0.0010000000474974513,46.0
470,86.58588409423828,0.21253985166549683,0.4978959560394287,3.258511781692505,,,,47.0
479,,,,,84.48128509521484,0.5153854489326477,0.0010000000474974513,47.0
480,89.56207275390625,0.25504782795906067,0.43645548820495605,3.29105281829834,,,,48.0
489,,,,,86.9047622680664,0.45562970638275146,0.0010000000474974513,48.0
490,90.07227325439453,0.17003187537193298,0.398654967546463,3.351374864578247,,,,49.0
499,,,,,88.7755126953125,0.41087454557418823,0.0010000000474974513,49.0
500,93.26105499267578,0.31880977749824524,0.33858722448349,3.370086193084717,,,,50.0
509,,,,,92.11309814453125,0.351579487323761,0.0010000000474974513,50.0
510,94.49404907226562,0.2763018012046814,0.29282891750335693,3.4198615550994873,,,,51.0
519,,,,,94.02635955810547,0.3041602075099945,0.0010000000474974513,51.0
520,96.2797622680664,0.2975557744503021,0.25519755482673645,3.4470667839050293,,,,52.0
529,,,,,95.47193908691406,0.26813578605651855,0.0010000000474974513,52.0
530,96.93877410888672,0.25504782795906067,0.22819560766220093,3.5019285678863525,,,,53.0
539,,,,,96.76870727539062,0.23646293580532074,0.0010000000474974513,53.0
540,98.21428680419922,0.25504782795906067,0.19683535397052765,3.547089099884033,,,,54.0
549,,,,,97.76785278320312,0.19830676913261414,0.0010000000474974513,54.0
550,99.08588409423828,0.34006375074386597,0.1553599238395691,3.5853443145751953,,,,55.0
559,,,,,98.66070556640625,0.16139480471611023,0.0010000000474974513,55.0
560,99.3197250366211,0.34006375074386597,0.12939339876174927,3.6304447650909424,,,,56.0
569,,,,,99.02210998535156,0.13533711433410645,0.0010000000474974513,56.0
570,99.68112182617188,0.3613177239894867,0.10975263267755508,3.682314395904541,,,,57.0
579,,,,,99.55357360839844,0.11299875378608704,0.0010000000474974513,57.0
580,99.8299331665039,0.31880977749824524,0.08837747573852539,3.711094856262207,,,,58.0
589,,,,,99.46853637695312,0.09434334933757782,0.0010000000474974513,58.0
590,99.7448959350586,0.2763018012046814,0.08143669366836548,3.7665603160858154,,,,59.0
599,,,,,99.59608459472656,0.0857040137052536,0.0010000000474974513,59.0
600,99.87244415283203,0.3613177239894867,0.07205935567617416,3.790217876434326,,,,60.0
609,,,,,99.80867004394531,0.07524695992469788,0.0010000000474974513,60.0
610,99.9787368774414,0.2763018012046814,0.05974303185939789,3.8359525203704834,,,,61.0
619,,,,,99.87245178222656,0.0629454255104065,0.0010000000474974513,61.0
620,99.9787368774414,0.2975557744503021,0.050763167440891266,3.8785831928253174,,,,62.0
629,,,,,99.93621826171875,0.05468399077653885,0.0010000000474974513,62.0
630,99.9787368774414,0.2975557744503021,0.044218290597200394,3.916609287261963,,,,63.0
639,,,,,99.91496276855469,0.04627339541912079,0.0010000000474974513,63.0
640,99.9787368774414,0.31880977749824524,0.03800622373819351,3.9448082447052,,,,64.0
649,,,,,99.93621826171875,0.04058279097080231,0.0010000000474974513,64.0
650,99.9787368774414,0.2975557744503021,0.03567248955368996,3.99300479888916,,,,65.0
659,,,,,99.87245178222656,0.03758523240685463,0.0010000000474974513,65.0
660,99.95748138427734,0.31880977749824524,0.03357897698879242,4.0351738929748535,,,,66.0
669,,,,,99.91496276855469,0.03706635162234306,0.0010000000474974513,66.0
670,99.9787368774414,0.3613177239894867,0.03263029083609581,4.06840181350708,,,,67.0
679,,,,,99.8299331665039,0.034554947167634964,0.0010000000474974513,67.0
680,99.9787368774414,0.34006375074386597,0.02760966308414936,4.1090407371521,,,,68.0
689,,,,,99.89370727539062,0.028938377276062965,0.0010000000474974513,68.0
690,99.87244415283203,0.2975557744503021,0.02737344428896904,4.139771461486816,,,,69.0
699,,,,,99.7448959350586,0.030968187376856804,0.0010000000474974513,69.0
